school_name,major_name,description
兰州交通大学,土木工程,学科评估：B
兰州交通大学,交通运输工程,学科评估：B
兰州交通大学,机械工程,学科评估：B-
兰州交通大学,信息与通信工程,学科评估：C-
兰州交通大学,化学工程与技术,学科评估：C-
河南财经政法大学,工商管理,学科评估：B-
河南财经政法大学,经济学,学科评估：C+
河南财经政法大学,法学,学科评估：C
青岛农业大学,农业工程,学科评估：C
青岛农业大学,兽医学,学科评估：C
青岛农业大学,农业资源与环境,学科评估：C-
青岛农业大学,风景园林学,学科评估：C-
青岛农业大学,植物保护,学科评估：C-
青岛农业大学,畜牧学,学科评估：C-
青岛农业大学,食品科学与工程,学科评估：C-
甘肃农业大学,草学,学科评估：B+
甘肃农业大学,畜牧学,学科评估：B-
甘肃农业大学,兽医学,学科评估：B-
甘肃农业大学,园艺学,学科评估：C+
甘肃农业大学,作物学,学科评估：C+
甘肃农业大学,农业工程,学科评估：C
甘肃农业大学,林学,学科评估：C-
甘肃农业大学,食品科学与工程,学科评估：C-
聊城大学,政治学,学科评估：C-
聊城大学,世界史,学科评估：C-
聊城大学,软件工程,学科评估：C-
西北师范大学,教育学,学科评估：B+
西北师范大学,中国语言文学,学科评估：B
西北师范大学,数学,学科评估：B
西北师范大学,马克思主义理论,学科评估：B-
西北师范大学,物理学,学科评估：B-
西北师范大学,美术学,学科评估：B-
西北师范大学,化学,学科评估：B-
西北师范大学,外国语言文学,学科评估：B-
西北师范大学,地理学,学科评估：B-
西北师范大学,音乐与舞蹈学,学科评估：C+
西北师范大学,中国史,学科评估：C+
西北师范大学,戏剧与影视学,学科评估：C+
西北师范大学,心理学,学科评估：C+
西北师范大学,体育学,学科评估：C+
甘肃中医药大学,中医学,学科评估：C
甘肃中医药大学,中药学,学科评估：C
青岛大学,纺织科学与工程,学科评估：C+
青岛大学,生物学,学科评估：C+
青岛大学,基础医学,学科评估：C+
青岛大学,材料科学与工程,学科评估：C+
青岛大学,系统科学,学科评估：C+
青岛大学,管理科学与工程,学科评估：C+
青岛大学,计算机科学与技术,学科评估：C+
青岛大学,临床医学,学科评估：C+
青岛大学,物理学,学科评估：C+
青岛大学,工商管理,学科评估：C
青岛大学,护理学,学科评估：C
青岛大学,外国语言文学,学科评估：C
青岛大学,软件工程,学科评估：C
青岛大学,控制科学与工程,学科评估：C
青岛大学,理论经济学,学科评估：C
青岛大学,中国语言文学,学科评估：C
青岛大学,机械工程,学科评估：C-
青岛大学,数学,学科评估：C-
青岛大学,音乐与舞蹈学,学科评估：C-
青岛大学,法学,学科评估：C-
青岛大学,化学工程与技术,学科评估：C-
青岛大学,公共卫生与预防医学,学科评估：C-
青岛大学,政治学,学科评估：C-
青岛大学,环境科学与工程,学科评估：C-
青岛大学,药学,学科评估：C-
兰州财经大学,统计学,学科评估：C+
兰州财经大学,经济学,学科评估：C
兰州财经大学,工商管理,学科评估：C-
兰州财经大学,理论经济学,学科评估：C-
甘肃政法大学,法学,学科评估：B-
海南大学,法学,学科评估：B
海南大学,工商管理,学科评估：B
海南大学,马克思主义理论,学科评估：C+
海南大学,化学工程与技术,学科评估：C+
海南大学,信息与通信工程,学科评估：C+
海南大学,园艺学,学科评估：C
海南大学,经济学,学科评估：C
海南大学,材料科学与工程,学科评估：C
海南大学,食品科学与工程,学科评估：C
海南大学,计算机科学与技术,学科评估：C-
海南大学,风景园林学,学科评估：C-
海南大学,中国语言文学,学科评估：C-
海南大学,水产,学科评估：C-
海南大学,作物学,学科评估：C-
内蒙古科技大学,冶金工程,学科评估：B-
内蒙古科技大学,矿业工程,学科评估：C-
青岛科技大学,化学工程与技术,学科评估：B+
青岛科技大学,化学,学科评估：B
青岛科技大学,软件工程,学科评估：B-
青岛科技大学,机械工程,学科评估：C+
青岛科技大学,材料科学与工程,学科评估：C+
青岛科技大学,动力工程及工程热物理,学科评估：C+
青岛科技大学,工商管理,学科评估：C
青岛科技大学,环境科学与工程,学科评估：C-
青岛科技大学,安全科学与工程,学科评估：C-
青岛科技大学,控制科学与工程,学科评估：C-
青岛科技大学,数学,学科评估：C-
青岛科技大学,马克思主义理论,学科评估：C-
内蒙古工业大学,化学工程与技术,学科评估：B-
内蒙古工业大学,动力工程及工程热物理,学科评估：C
内蒙古工业大学,材料科学与工程,学科评估：C
内蒙古工业大学,建筑学,学科评估：C-
内蒙古工业大学,力学,学科评估：C-
内蒙古工业大学,土木工程,学科评估：C-
青岛理工大学,土木工程,学科评估：B
青岛理工大学,建筑学,学科评估：C+
青岛理工大学,机械工程,学科评估：C+
青岛理工大学,环境科学与工程,学科评估：C
青岛理工大学,风景园林学,学科评估：C-
曲阜师范大学,体育学,学科评估：B
曲阜师范大学,马克思主义理论,学科评估：B-
曲阜师范大学,统计学,学科评估：B-
曲阜师范大学,中国语言文学,学科评估：B-
曲阜师范大学,教育学,学科评估：B-
曲阜师范大学,外国语言文学,学科评估：B-
曲阜师范大学,数学,学科评估：B-
曲阜师范大学,物理学,学科评估：C+
曲阜师范大学,中国史,学科评估：C+
曲阜师范大学,音乐与舞蹈学,学科评估：C
曲阜师范大学,控制科学与工程,学科评估：C
曲阜师范大学,化学,学科评估：C
曲阜师范大学,心理学,学科评估：C-
海南师范大学,马克思主义理论,学科评估：B-
海南师范大学,中国语言文学,学科评估：C+
海南师范大学,化学,学科评估：C+
海南师范大学,生态学,学科评估：C+
海南师范大学,教育学,学科评估：C-
贵州师范大学,马克思主义理论,学科评估：B
贵州师范大学,地理学,学科评估：B-
贵州师范大学,中国语言文学,学科评估：C+
贵州师范大学,数学,学科评估：C+
贵州师范大学,教育学,学科评估：C
贵州师范大学,心理学,学科评估：C
贵州师范大学,政治学,学科评估：C-
贵州师范大学,生态学,学科评估：C-
贵州医科大学,药学,学科评估：C+
贵州医科大学,基础医学,学科评估：C+
贵州医科大学,临床医学,学科评估：C
贵州医科大学,公共卫生与预防医学,学科评估：C
贵州民族大学,社会学,学科评估：C
贵州民族大学,中国语言文学,学科评估：C-
贵州民族大学,民族学,学科评估：C-
内蒙古农业大学,草学,学科评估：B+
内蒙古农业大学,畜牧学,学科评估：B
内蒙古农业大学,食品科学与工程,学科评估：B
内蒙古农业大学,农业工程,学科评估：B-
内蒙古农业大学,兽医学,学科评估：C+
内蒙古农业大学,林学,学科评估：C+
内蒙古农业大学,农业资源与环境,学科评估：C
内蒙古农业大学,农林经济管理,学科评估：C
内蒙古农业大学,水利工程,学科评估：C
内蒙古农业大学,林业工程,学科评估：C-
内蒙古农业大学,作物学,学科评估：C-
遵义医科大学,药学,学科评估：C
遵义医科大学,临床医学,学科评估：C-
内蒙古师范大学,科学技术史,学科评估：B+
内蒙古师范大学,中国语言文学,学科评估：C+
内蒙古师范大学,教育学,学科评估：C+
内蒙古师范大学,美术学,学科评估：C
内蒙古师范大学,民族学,学科评估：C
内蒙古师范大学,心理学,学科评估：C
内蒙古师范大学,地理学,学科评估：C-
贵州财经大学,工商管理,学科评估：C+
贵州财经大学,马克思主义理论,学科评估：C
贵州财经大学,经济学,学科评估：C
贵州财经大学,统计学,学科评估：C-
贵州财经大学,公共管理,学科评估：C-
贵州中医药大学,中医学,学科评估：C
贵州中医药大学,中药学,学科评估：C
内蒙古医科大学,临床医学,学科评估：C-
山东工艺美术学院,设计学,学科评估：B
山东工艺美术学院,美术学,学科评估：C
山东建筑大学,城乡规划学,学科评估：B-
山东建筑大学,建筑学,学科评估：B-
山东建筑大学,土木工程,学科评估：B-
山东建筑大学,机械工程,学科评估：C-
山东建筑大学,控制科学与工程,学科评估：C-
山东建筑大学,管理科学与工程,学科评估：C-
内蒙古财经大学,工商管理,学科评估：B-
内蒙古财经大学,统计学,学科评估：C-
内蒙古财经大学,经济学,学科评估：C-
广西医科大学,临床医学,学科评估：C+
广西医科大学,护理学,学科评估：C+
广西医科大学,口腔医学,学科评估：C+
广西医科大学,公共卫生与预防医学,学科评估：C+
广西医科大学,药学,学科评估：C+
广西医科大学,基础医学,学科评估：C+
广西师范大学,马克思主义理论,学科评估：B+
广西师范大学,中国语言文学,学科评估：B
广西师范大学,教育学,学科评估：B
广西师范大学,软件工程,学科评估：B-
广西师范大学,美术学,学科评估：B-
广西师范大学,化学,学科评估：B-
广西师范大学,体育学,学科评估：C+
广西师范大学,计算机科学与技术,学科评估：C+
广西师范大学,外国语言文学,学科评估：C+
广西师范大学,物理学,学科评估：C
广西师范大学,音乐与舞蹈学,学科评估：C-
广西师范大学,法学,学科评估：C-
广西师范大学,统计学,学科评估：C-
广西师范大学,马克思主义理论,学科评估：C-
广西师范大学,环境科学与工程,学科评估：C-
广西师范大学,世界史,学科评估：C-
广西师范大学,教育学,学科评估：C-
广西师范大学,经济学,学科评估：C-
桂林电子科技大学,仪器科学与技术,学科评估：B-
桂林电子科技大学,机械工程,学科评估：B-
桂林电子科技大学,计算机科学与技术,学科评估：B-
桂林电子科技大学,信息与通信工程,学科评估：B-
桂林电子科技大学,软件工程,学科评估：C+
桂林电子科技大学,电子科学与技术,学科评估：C
桂林电子科技大学,材料科学与工程,学科评估：C
桂林电子科技大学,数学,学科评估：C
桂林理工大学,环境科学与工程,学科评估：B
桂林理工大学,工商管理,学科评估：C
桂林理工大学,统计学,学科评估：C
桂林理工大学,地质资源与地质工程,学科评估：C
桂林理工大学,土木工程,学科评估：C
桂林理工大学,材料科学与工程,学科评估：C
桂林理工大学,计算机科学与技术,学科评估：C-
桂林理工大学,软件工程,学科评估：C-
桂林理工大学,测绘科学与技术,学科评估：C-
山东财经大学,经济学,学科评估：B+
山东财经大学,工商管理,学科评估：B+
山东财经大学,管理科学与工程,学科评估：B-
山东财经大学,公共管理,学科评估：B-
山东财经大学,统计学,学科评估：C+
山东财经大学,计算机科学与技术,学科评估：C
山东财经大学,理论经济学,学科评估：C
山东财经大学,马克思主义理论,学科评估：C-
山东科技大学,控制科学与工程,学科评估：B
山东科技大学,矿业工程,学科评估：B
山东科技大学,安全科学与工程,学科评估：B
山东科技大学,测绘科学与技术,学科评估：B
山东科技大学,地质资源与地质工程,学科评估：B-
山东科技大学,管理科学与工程,学科评估：B-
山东科技大学,土木工程,学科评估：B-
山东科技大学,机械工程,学科评估：B-
山东科技大学,计算机科学与技术,学科评估：B-
山东科技大学,化学工程与技术,学科评估：C
山东科技大学,信息与通信工程,学科评估：C-
山东科技大学,电气工程,学科评估：C-
山东科技大学,材料科学与工程,学科评估：C-
桂林医科大学,基础医学,学科评估：C-
山东理工大学,化学工程与技术,学科评估：B-
山东理工大学,机械工程,学科评估：B-
山东理工大学,农业工程,学科评估：C+
山东理工大学,电气工程,学科评估：C
山东理工大学,经济学,学科评估：C
山东农业大学,作物学,学科评估：B+
山东农业大学,园艺学,学科评估：B+
山东农业大学,植物保护,学科评估：B
山东农业大学,农业资源与环境,学科评估：B-
山东农业大学,畜牧学,学科评估：B-
山东农业大学,兽医学,学科评估：B-
山东农业大学,林学,学科评估：B-
广西民族大学,民族学,学科评估：B
广西民族大学,中国语言文学,学科评估：B-
广西民族大学,外国语言文学,学科评估：B-
广西民族大学,科学技术史,学科评估：C+
广西民族大学,马克思主义理论,学科评估：C
广西民族大学,数学,学科评估：C-
广西民族大学,政治学,学科评估：C-
宁夏大学,草学,学科评估：B-
宁夏大学,民族学,学科评估：B-
宁夏大学,水利工程,学科评估：C+
宁夏大学,数学,学科评估：C+
宁夏大学,中国语言文学,学科评估：C-
宁夏大学,生物学,学科评估：C-
宁夏大学,外国语言文学,学科评估：C-
宁夏大学,生态学,学科评估：C-
北方民族大学,民族学,学科评估：C-
宁夏医科大学,临床医学,学科评估：C+
宁夏医科大学,基础医学,学科评估：C
齐鲁工业大学,轻工技术与工程,学科评估：B-
齐鲁工业大学,机械工程,学科评估：C-
齐鲁工业大学,工商管理,学科评估：C-
齐鲁工业大学,化学工程与技术,学科评估：C-
齐鲁工业大学,设计学,学科评估：C-
山东体育学院,体育学,学科评估：B-
烟台大学,法学,学科评估：B
烟台大学,药学,学科评估：C
烟台大学,数学,学科评估：C
烟台大学,土木工程,学科评估：C-
鲁东大学,外国语言文学,学科评估：C
鲁东大学,中国语言文学,学科评估：C-
鲁东大学,教育学,学科评估：C-
北京化工大学,化学工程与技术,学科评估：A
北京化工大学,材料科学与工程,学科评估：A-
北京化工大学,控制科学与工程,学科评估：B+
北京化工大学,化学,学科评估：B+
北京化工大学,环境科学与工程,学科评估：B
北京化工大学,动力工程及工程热物理,学科评估：B-
北京化工大学,机械工程,学科评估：B-
北京化工大学,管理科学与工程,学科评估：C+
北京化工大学,计算机科学与技术,学科评估：C+
北京化工大学,安全科学与工程,学科评估：C+
北京化工大学,工商管理,学科评估：C+
北京化工大学,软件工程,学科评估：C
北京化工大学,轻工技术与工程,学科评估：C
北京化工大学,物理学,学科评估：C
北京化工大学,马克思主义理论,学科评估：C-
北京化工大学,药学,学科评估：C-
北京化工大学,数学,学科评估：C-
中国农业大学,畜牧学,学科评估：A+
中国农业大学,兽医学,学科评估：A+
中国农业大学,草学,学科评估：A+
中国农业大学,食品科学与工程,学科评估：A+
中国农业大学,作物学,学科评估：A+
中国农业大学,农业工程,学科评估：A+
中国农业大学,生物学,学科评估：A
中国农业大学,农业资源与环境,学科评估：A-
中国农业大学,植物保护,学科评估：A-
中国农业大学,园艺学,学科评估：B+
中国农业大学,生态学,学科评估：B+
中国农业大学,水利工程,学科评估：B+
中国农业大学,农林经济管理,学科评估：B+
中国农业大学,公共管理,学科评估：B+
中国农业大学,机械工程,学科评估：B
中国农业大学,社会学,学科评估：B
中国农业大学,环境科学与工程,学科评估：B
中国农业大学,计算机科学与技术,学科评估：B-
中国农业大学,工商管理,学科评估：B-
中国农业大学,化学,学科评估：C+
中国农业大学,数学,学科评估：C
中国农业大学,马克思主义理论,学科评估：C-
中国农业大学,电气工程,学科评估：C-
中国农业大学,土木工程,学科评估：C-
中国农业大学,图书情报与档案管理,学科评估：C-
中国传媒大学,戏剧与影视学,学科评估：A+
中国传媒大学,新闻传播学,学科评估：A+
中国传媒大学,艺术学理论,学科评估：A-
中国传媒大学,设计学,学科评估：B+
中国传媒大学,音乐与舞蹈学,学科评估：B
中国传媒大学,美术学,学科评估：B
中国传媒大学,信息与通信工程,学科评估：B
中国传媒大学,中国语言文学,学科评估：B-
中国传媒大学,电子科学与技术,学科评估：C+
中国传媒大学,计算机科学与技术,学科评估：C+
中国传媒大学,外国语言文学,学科评估：C
北方工业大学,计算机科学与技术,学科评估：B-
北方工业大学,工商管理,学科评估：C+
北方工业大学,控制科学与工程,学科评估：C+
北方工业大学,数学,学科评估：C+
北方工业大学,马克思主义理论,学科评估：C
北方工业大学,软件工程,学科评估：C
北方工业大学,土木工程,学科评估：C
北方工业大学,机械工程,学科评估：C
北方工业大学,法学,学科评估：C-
北方工业大学,统计学,学科评估：C-
北方工业大学,电子科学与技术,学科评估：C-
北方工业大学,设计学,学科评估：C-
中央戏剧学院,戏剧与影视学,学科评估：A-
中央戏剧学院,艺术学理论,学科评估：B+
北京电影学院,戏剧与影视学,学科评估：A-
北京电影学院,美术学,学科评估：B+
北京电影学院,艺术学理论,学科评估：B-
中央美术学院,美术学,学科评估：A+
中央美术学院,设计学,学科评估：A
中央美术学院,艺术学理论,学科评估：B+
中央美术学院,建筑学,学科评估：C+
中央财经大学,经济学,学科评估：A+
中央财经大学,工商管理,学科评估：A-
中央财经大学,统计学,学科评估：B+
中央财经大学,理论经济学,学科评估：B+
中央财经大学,马克思主义理论,学科评估：B+
中央财经大学,法学,学科评估：B
中央财经大学,公共管理,学科评估：B
中央财经大学,社会学,学科评估：B-
中央财经大学,管理科学与工程,学科评估：C+
北京服装学院,设计学,学科评估：B+
北京服装学院,美术学,学科评估：B-
北京服装学院,艺术学理论,学科评估：C+
中国政法大学,法学,学科评估：A+
中国政法大学,政治学,学科评估：B+
中国政法大学,马克思主义理论,学科评估：B
中国政法大学,社会学,学科评估：B-
中国政法大学,哲学,学科评估：C+
中国政法大学,理论经济学,学科评估：C+
中国政法大学,外国语言文学,学科评估：C+
中国政法大学,新闻传播学,学科评估：C
中国政法大学,经济学,学科评估：C-
北京工商大学,经济学,学科评估：B
北京工商大学,食品科学与工程,学科评估：B
北京工商大学,工商管理,学科评估：B
北京工商大学,化学工程与技术,学科评估：C+
北京工商大学,计算机科学与技术,学科评估：C
北京工商大学,环境科学与工程,学科评估：C
北京工商大学,新闻传播学,学科评估：C-
北京工商大学,法学,学科评估：C-
北京工商大学,马克思主义理论,学科评估：C-
北京工商大学,理论经济学,学科评估：C-
北京工商大学,控制科学与工程,学科评估：C-
北京工商大学,管理科学与工程,学科评估：C-
中国音乐学院,音乐与舞蹈学,学科评估：A
北京建筑大学,建筑学,学科评估：B
北京建筑大学,土木工程,学科评估：B
北京建筑大学,城乡规划学,学科评估：B-
北京建筑大学,环境科学与工程,学科评估：C+
北京建筑大学,测绘科学与技术,学科评估：C+
北京建筑大学,风景园林学,学科评估：C
北京建筑大学,控制科学与工程,学科评估：C
北京建筑大学,交通运输工程,学科评估：C
北京协和医学院,药学,学科评估：A+
北京协和医学院,基础医学,学科评估：A+
北京协和医学院,临床医学,学科评估：A
北京协和医学院,护理学,学科评估：A-
北京协和医学院,公共卫生与预防医学,学科评估：B
北京协和医学院,中药学,学科评估：B-
北京协和医学院,中西医结合,学科评估：C+
北京协和医学院,图书情报与档案管理,学科评估：C
北京协和医学院,公共管理,学科评估：C-
中国戏曲学院,戏剧与影视学,学科评估：B+
中国戏曲学院,音乐与舞蹈学,学科评估：C+
北京联合大学,软件工程,学科评估：B-
北京联合大学,工商管理,学科评估：C+
北京联合大学,考古学,学科评估：C-
中国人民公安大学,法学,学科评估：B
北京农学院,园艺学,学科评估：C+
北京农学院,农林经济管理,学科评估：C
北京农学院,兽医学,学科评估：C-
首都医科大学,护理学,学科评估：A-
首都医科大学,临床医学,学科评估：A-
首都医科大学,公共卫生与预防医学,学科评估：B+
首都医科大学,生物学,学科评估：B+
首都医科大学,药学,学科评估：B+
首都医科大学,口腔医学,学科评估：B
首都医科大学,基础医学,学科评估：B
首都医科大学,生物医学工程,学科评估：B-
首都医科大学,中医学,学科评估：C+
首都医科大学,中西医结合,学科评估：C
首都医科大学,中药学,学科评估：C-
北京舞蹈学院,音乐与舞蹈学,学科评估：A-
北京物资学院,工商管理,学科评估：C+
北京物资学院,管理科学与工程,学科评估：C+
首都体育学院,体育学,学科评估：B+
首都师范大学,中国语言文学,学科评估：A-
首都师范大学,教育学,学科评估：A-
首都师范大学,美术学,学科评估：A-
首都师范大学,马克思主义理论,学科评估：A-
首都师范大学,世界史,学科评估：A-
首都师范大学,中国史,学科评估：B+
首都师范大学,地理学,学科评估：B+
首都师范大学,数学,学科评估：B+
首都师范大学,生物学,学科评估：B+
首都师范大学,音乐与舞蹈学,学科评估：B+
首都师范大学,统计学,学科评估：B+
首都师范大学,生态学,学科评估：B
首都师范大学,心理学,学科评估：B
首都师范大学,外国语言文学,学科评估：B
首都师范大学,考古学,学科评估：B-
首都师范大学,软件工程,学科评估：B-
首都师范大学,计算机科学与技术,学科评估：B-
首都师范大学,政治学,学科评估：C+
首都师范大学,化学,学科评估：C+
首都师范大学,法学,学科评估：C
首都师范大学,设计学,学科评估：C
首都师范大学,科学技术史,学科评估：C-
北京印刷学院,设计学,学科评估：B-
北京印刷学院,美术学,学科评估：C+
北京印刷学院,新闻传播学,学科评估：C+
北京印刷学院,材料科学与工程,学科评估：C-
北京语言大学,中国语言文学,学科评估：B+
北京语言大学,外国语言文学,学科评估：B+
北京语言大学,计算机科学与技术,学科评估：C+
河北师范大学,中国语言文学,学科评估：B
河北师范大学,生态学,学科评估：B
河北师范大学,马克思主义理论,学科评估：B
河北师范大学,数学,学科评估：B
河北师范大学,物理学,学科评估：B-
河北师范大学,生物学,学科评估：B-
河北师范大学,体育学,学科评估：B-
河北师范大学,教育学,学科评估：C+
河北师范大学,地理学,学科评估：C+
河北师范大学,美术学,学科评估：C+
河北师范大学,考古学,学科评估：C+
河北师范大学,中国史,学科评估：C+
河北师范大学,外国语言文学,学科评估：C
河北师范大学,化学,学科评估：C
河北师范大学,音乐与舞蹈学,学科评估：C
河北师范大学,艺术学理论,学科评估：C-
河北师范大学,哲学,学科评估：C-
河北师范大学,世界史,学科评估：C-
河北师范大学,心理学,学科评估：C-
河北医科大学,中西医结合,学科评估：B-
河北医科大学,药学,学科评估：B-
河北医科大学,基础医学,学科评估：B-
河北医科大学,临床医学,学科评估：B-
河北医科大学,生物学,学科评估：C+
河北医科大学,口腔医学,学科评估：C-
河北医科大学,公共卫生与预防医学,学科评估：C-
华北理工大学,冶金工程,学科评估：C+
华北理工大学,护理学,学科评估：C
华北理工大学,化学工程与技术,学科评估：C
华北理工大学,公共卫生与预防医学,学科评估：C
华北理工大学,数学,学科评估：C
华北理工大学,矿业工程,学科评估：C-
华北理工大学,基础医学,学科评估：C-
华北理工大学,材料科学与工程,学科评估：C-
华北理工大学,机械工程,学科评估：C-
河北农业大学,生物学,学科评估：B-
河北农业大学,林学,学科评估：B-
河北农业大学,食品科学与工程,学科评估：B-
河北农业大学,作物学,学科评估：B-
河北农业大学,园艺学,学科评估：B-
河北农业大学,农业资源与环境,学科评估：C+
河北农业大学,风景园林学,学科评估：C+
河北农业大学,植物保护,学科评估：C+
河北农业大学,畜牧学,学科评估：C+
河北农业大学,农业工程,学科评估：C
河北农业大学,农林经济管理,学科评估：C
河北农业大学,兽医学,学科评估：C
河北农业大学,生态学,学科评估：C-
燕山大学,机械工程,学科评估：A-
燕山大学,材料科学与工程,学科评估：B+
燕山大学,化学工程与技术,学科评估：B
燕山大学,控制科学与工程,学科评估：B
燕山大学,计算机科学与技术,学科评估：B
燕山大学,仪器科学与技术,学科评估：B-
燕山大学,管理科学与工程,学科评估：B-
燕山大学,软件工程,学科评估：B-
燕山大学,电子科学与技术,学科评估：C+
燕山大学,光学工程,学科评估：C+
燕山大学,电气工程,学科评估：C+
燕山大学,工商管理,学科评估：C
燕山大学,信息与通信工程,学科评估：C-
燕山大学,马克思主义理论,学科评估：C-
燕山大学,环境科学与工程,学科评估：C-
燕山大学,力学,学科评估：C-
燕山大学,土木工程,学科评估：C-
燕山大学,公共管理,学科评估：C-
河北工程大学,计算机科学与技术,学科评估：C
河北地质大学,工商管理,学科评估：C-
石家庄铁道大学,土木工程,学科评估：B+
石家庄铁道大学,交通运输工程,学科评估：C+
石家庄铁道大学,计算机科学与技术,学科评估：C
石家庄铁道大学,机械工程,学科评估：C
石家庄铁道大学,力学,学科评估：C-
石家庄铁道大学,管理科学与工程,学科评估：C-
山东师范大学,中国语言文学,学科评估：B+
山东师范大学,教育学,学科评估：B+
山东师范大学,马克思主义理论,学科评估：B+
山东师范大学,音乐与舞蹈学,学科评估：B
山东师范大学,化学,学科评估：B
山东师范大学,心理学,学科评估：B
山东师范大学,美术学,学科评估：B
山东师范大学,体育学,学科评估：B-
山东师范大学,地理学,学科评估：B-
山东师范大学,生物学,学科评估：B-
山东师范大学,数学,学科评估：B-
山东师范大学,外国语言文学,学科评估：B-
山东师范大学,物理学,学科评估：B-
山东师范大学,戏剧与影视学,学科评估：C+
山东师范大学,管理科学与工程,学科评估：C+
山东师范大学,世界史,学科评估：C
山东师范大学,中国史,学科评估：C-
电子科技大学,电子科学与技术,学科评估：A+
电子科技大学,信息与通信工程,学科评估：A+
电子科技大学,计算机科学与技术,学科评估：A
电子科技大学,光学工程,学科评估：A-
电子科技大学,管理科学与工程,学科评估：B+
电子科技大学,仪器科学与技术,学科评估：B+
电子科技大学,软件工程,学科评估：B+
电子科技大学,生物医学工程,学科评估：B+
电子科技大学,工商管理,学科评估：B+
电子科技大学,控制科学与工程,学科评估：B
电子科技大学,公共管理,学科评估：B
电子科技大学,材料科学与工程,学科评估：B
电子科技大学,机械工程,学科评估：B
电子科技大学,电气工程,学科评估：C
电子科技大学,化学工程与技术,学科评估：C-
辽宁工程技术大学,安全科学与工程,学科评估：B
辽宁工程技术大学,矿业工程,学科评估：B-
辽宁工程技术大学,测绘科学与技术,学科评估：B-
辽宁工程技术大学,力学,学科评估：C+
辽宁工程技术大学,管理科学与工程,学科评估：C+
辽宁工程技术大学,土木工程,学科评估：C+
辽宁工程技术大学,机械工程,学科评估：C+
辽宁工程技术大学,电气工程,学科评估：C
辽宁工程技术大学,软件工程,学科评估：C
南通大学,基础医学,学科评估：B-
南通大学,信息与通信工程,学科评估：C+
南通大学,临床医学,学科评估：C
南通大学,马克思主义理论,学科评估：C
南通大学,机械工程,学科评估：C
南通大学,中国语言文学,学科评估：C-
南通大学,控制科学与工程,学科评估：C-
华北电力大学（北京）,电气工程,学科评估：A
华北电力大学（北京）,动力工程及工程热物理,学科评估：A-
华北电力大学（北京）,管理科学与工程,学科评估：B+
华北电力大学（北京）,工商管理,学科评估：B+
华北电力大学（北京）,控制科学与工程,学科评估：B
华北电力大学（北京）,环境科学与工程,学科评估：B-
华北电力大学（北京）,软件工程,学科评估：B-
华北电力大学（北京）,计算机科学与技术,学科评估：B-
华北电力大学（北京）,信息与通信工程,学科评估：C+
华北电力大学（北京）,数学,学科评估：C
华北电力大学（北京）,机械工程,学科评估：C
华北电力大学（北京）,公共管理,学科评估：C
华北电力大学（北京）,水利工程,学科评估：C
华北电力大学（北京）,材料科学与工程,学科评估：C
华北电力大学（北京）,马克思主义理论,学科评估：C
华北电力大学（北京）,法学,学科评估：C-
华北电力大学（北京）,物理学,学科评估：C-
华北电力大学（北京）,电子科学与技术,学科评估：C-
华北电力大学（北京）,外国语言文学,学科评估：C-
中国石油大学（北京）,地质资源与地质工程,学科评估：A+
中国石油大学（北京）,石油与天然气工程,学科评估：A+
中国石油大学（北京）,化学工程与技术,学科评估：A-
中国石油大学（北京）,安全科学与工程,学科评估：B+
中国石油大学（北京）,马克思主义理论,学科评估：B
中国石油大学（北京）,动力工程及工程热物理,学科评估：B
中国石油大学（北京）,管理科学与工程,学科评估：B
中国石油大学（北京）,机械工程,学科评估：B
中国石油大学（北京）,计算机科学与技术,学科评估：B-
中国石油大学（北京）,材料科学与工程,学科评估：B-
中国石油大学（北京）,化学,学科评估：B-
中国石油大学（北京）,环境科学与工程,学科评估：B-
中国石油大学（北京）,控制科学与工程,学科评估：B-
中国石油大学（北京）,地质学,学科评估：B-
中国石油大学（北京）,地球物理学,学科评估：B-
中国石油大学（北京）,工商管理,学科评估：C+
中国石油大学（北京）,力学,学科评估：C+
中国石油大学（北京）,外国语言文学,学科评估：C+
中国石油大学（北京）,数学,学科评估：C+
中国石油大学（北京）,经济学,学科评估：C
中国石油大学（北京）,测绘科学与技术,学科评估：C
中国石油大学（北京）,物理学,学科评估：C-
河南师范大学,物理学,学科评估：B
河南师范大学,生物学,学科评估：B
河南师范大学,化学,学科评估：B
河南师范大学,环境科学与工程,学科评估：B-
河南师范大学,教育学,学科评估：B-
河南师范大学,马克思主义理论,学科评估：C+
河南师范大学,外国语言文学,学科评估：C+
河南师范大学,数学,学科评估：C+
河南师范大学,音乐与舞蹈学,学科评估：C
河南师范大学,统计学,学科评估：C
河南师范大学,政治学,学科评估：C
河南师范大学,美术学,学科评估：C
河南师范大学,体育学,学科评估：C
河南师范大学,计算机科学与技术,学科评估：C-
河南师范大学,哲学,学科评估：C-
河南师范大学,中国语言文学,学科评估：C-
北京体育大学,体育学,学科评估：A+
北京体育大学,心理学,学科评估：C-
河南中医药大学,中医学,学科评估：C+
河南中医药大学,中药学,学科评估：C+
首都经济贸易大学,统计学,学科评估：B+
首都经济贸易大学,经济学,学科评估：B+
首都经济贸易大学,工商管理,学科评估：B+
首都经济贸易大学,管理科学与工程,学科评估：B
首都经济贸易大学,理论经济学,学科评估：B-
首都经济贸易大学,公共管理,学科评估：C+
信阳师范大学,马克思主义理论,学科评估：C+
信阳师范大学,数学,学科评估：C-
